time,solar_GWh,wind_GWh,biomass_GWh,water_GWh,demand_GWh
2023-02-01 00:00:00,0.0045,39.029,4.3025,1.13575,65.32575
2023-02-01 01:00:00,0.00425,39.00575,4.28725,1.09975,64.7995
2023-02-01 02:00:00,0.00425,37.31475,4.2695,1.097,63.4195
2023-02-01 03:00:00,0.00475,38.12175,4.267,1.111,63.65925
2023-02-01 04:00:00,0.0045,39.14925,4.27825,1.0855,64.6825
2023-02-01 05:00:00,0.0045,40.03825,4.2675,1.09225,66.52125
2023-02-01 06:00:00,0.005,40.72825,4.43375,1.08525,69.593
2023-02-01 07:00:00,0.007,41.41675,4.66225,1.08125,71.569
2023-02-01 08:00:00,0.35425,41.9695,4.755,1.056,73.40825
2023-02-01 09:00:00,1.81725,40.99075,4.6805,1.08375,74.51225
2023-02-01 10:00:00,3.5135,41.23775,4.6055,1.15375,76.574
2023-02-01 11:00:00,4.78675,41.04175,4.503,1.1965,77.5665
2023-02-01 12:00:00,5.16675,40.623,4.4155,1.13325,77.61225
2023-02-01 13:00:00,4.4915,40.2745,4.418,1.30175,75.28275
2023-02-01 14:00:00,3.239,40.86525,4.471,1.5145,74.7105
2023-02-01 15:00:00,1.845,42.826,4.49925,1.2885,74.88875
2023-02-01 16:00:00,0.50325,43.32875,4.63975,1.16375,74.55625
2023-02-01 17:00:00,0.0135,44.17075,4.69825,1.1155,75.3605
2023-02-01 18:00:00,0.00425,44.483,4.74825,1.32,75.68625
2023-02-01 19:00:00,0.004,44.31575,4.69225,1.126,75.48075
2023-02-01 20:00:00,0.00425,44.078,4.5265,1.1035,73.811
2023-02-01 21:00:00,0.004,43.1305,4.395,1.10025,71.6475
2023-02-01 22:00:00,0.0045,42.35875,4.3375,1.12875,69.93575
2023-02-01 23:00:00,0.00475,42.09925,4.31025,1.1485,68.81425
2023-02-02 00:00:00,0.0035,42.62425,4.25,1.11525,67.8905
2023-02-02 01:00:00,0.0035,42.0015,4.2555,1.15325,67.43825
2023-02-02 02:00:00,0.00325,42.07275,4.2485,1.101,67.22225
2023-02-02 03:00:00,0.003,41.14275,4.25475,1.09275,66.5565
2023-02-02 04:00:00,0.00325,40.12875,4.29575,1.109,66.54925
2023-02-02 05:00:00,0.0035,38.364,4.34225,1.1125,67.1315
2023-02-02 06:00:00,0.0035,36.67375,4.46825,1.15025,69.79575
2023-02-02 07:00:00,0.00775,33.6345,4.67,1.29175,70.92025
2023-02-02 08:00:00,0.41475,30.61775,4.81325,1.172,70.95975
2023-02-02 09:00:00,1.916,27.38175,4.7905,1.104,71.06175
2023-02-02 10:00:00,3.63975,24.834,4.77,1.13425,71.64575
2023-02-02 11:00:00,5.0125,23.12475,4.72075,1.11275,71.1715
2023-02-02 12:00:00,5.74775,21.81175,4.64,1.14775,69.49025
2023-02-02 13:00:00,5.73225,19.871,4.64225,1.16775,67.9565
2023-02-02 14:00:00,4.458,17.4635,4.67425,1.18575,65.767
2023-02-02 15:00:00,2.36875,15.15575,4.765,1.311,62.0875
2023-02-02 16:00:00,0.48475,14.1005,4.925,1.44475,59.8395
2023-02-02 17:00:00,0.01025,14.13225,4.99675,1.447,59.481
2023-02-02 18:00:00,0.0045,15.74725,4.99975,1.41675,60.993
2023-02-02 19:00:00,0.00375,18.2785,4.94975,1.35125,63.3545
2023-02-02 20:00:00,0.004,21.11075,4.82375,1.2525,64.40525
2023-02-02 21:00:00,0.0035,24.22325,4.649,1.2195,65.22275
2023-02-02 22:00:00,0.00375,27.0085,4.51825,1.221,65.04175
2023-02-02 23:00:00,0.004,29.40075,4.428,1.25675,62.03675
2023-02-03 00:00:00,0.006,33.202,4.35325,1.2445,63.51225
2023-02-03 01:00:00,0.0085,35.35475,4.3255,1.2175,64.5985
2023-02-03 02:00:00,0.00775,37.354,4.30025,1.2115,65.83925
2023-02-03 03:00:00,0.00725,38.53125,4.2915,1.2445,67.10875
2023-02-03 04:00:00,0.00375,40.24375,4.31625,1.22625,69.1215
2023-02-03 05:00:00,0.0035,41.0485,4.336,1.203,70.4785
2023-02-03 06:00:00,0.004,42.86475,4.434,1.2175,74.4595
2023-02-03 07:00:00,0.00575,42.7785,4.61325,1.2295,76.0965
2023-02-03 08:00:00,0.2695,43.26475,4.719,1.20125,78.16425
2023-02-03 09:00:00,1.06,42.98125,4.70025,1.2205,78.9295
2023-02-03 10:00:00,2.36375,42.94,4.62225,1.2265,78.96675
2023-02-03 11:00:00,3.87975,43.722,4.53975,1.20725,81.1145
2023-02-03 12:00:00,4.43625,43.907,4.4465,1.214,81.63475
2023-02-03 13:00:00,4.16325,43.536,4.417,1.2345,80.8075
2023-02-03 14:00:00,3.1365,43.433,4.3965,1.24875,79.763
2023-02-03 15:00:00,1.6705,43.51175,4.4325,1.23375,78.40725
2023-02-03 16:00:00,0.39,42.61925,4.566,1.2405,77.16225
2023-02-03 17:00:00,0.00875,41.84625,4.68525,1.23575,76.965
2023-02-03 18:00:00,0.00375,41.86925,4.73875,1.21475,76.65675
2023-02-03 19:00:00,0.0035,41.434,4.6525,1.1975,74.461
2023-02-03 20:00:00,0.0035,40.08175,4.51475,1.17025,71.89975
2023-02-03 21:00:00,0.0035,39.0805,4.42,1.16675,69.91125
2023-02-03 22:00:00,0.00325,36.727,4.3945,1.15125,67.56
2023-02-03 23:00:00,0.00325,33.4965,4.3545,1.1755,64.3
2023-02-04 00:00:00,0.0035,30.158,4.296,1.154,60.18825
2023-02-04 01:00:00,0.00375,24.82925,4.298,1.1735,55.1615
2023-02-04 02:00:00,0.004,20.15575,4.3085,1.2045,51.8305
2023-02-04 03:00:00,0.004,16.18825,4.3155,1.204,49.0855
2023-02-04 04:00:00,0.004,12.5475,4.33975,1.208,46.12575
2023-02-04 05:00:00,0.004,10.08975,4.365,1.21325,44.826
2023-02-04 06:00:00,0.004,8.1915,4.4705,1.2265,45.21925
2023-02-04 07:00:00,0.022,6.849,4.6195,1.2135,45.98675
2023-02-04 08:00:00,1.5045,5.447,4.78525,1.23175,47.43075
2023-02-04 09:00:00,5.8315,4.176,4.84425,1.24325,50.8615
2023-02-04 10:00:00,10.179,2.78725,4.8425,1.26625,53.60275
2023-02-04 11:00:00,12.28075,2.64175,4.7775,1.29,55.09475
2023-02-04 12:00:00,13.3245,2.861,4.647,1.32,55.00875
2023-02-04 13:00:00,13.07125,2.92525,4.5795,1.351,53.54325
2023-02-04 14:00:00,10.81525,3.08825,4.56825,1.36475,52.0915
2023-02-04 15:00:00,6.5495,3.056,4.61675,1.367,49.11225
2023-02-04 16:00:00,1.90325,3.16525,4.74825,1.3625,45.78975
2023-02-04 17:00:00,0.05925,3.437,4.9105,1.39075,44.862
2023-02-04 18:00:00,0.00475,4.0025,4.95725,1.4665,45.38475
2023-02-04 19:00:00,0.00375,4.83,4.90775,1.372,45.99075
2023-02-04 20:00:00,0.0035,5.8705,4.7585,1.31375,46.644
2023-02-04 21:00:00,0.003,7.2165,4.604,1.29125,47.01
2023-02-04 22:00:00,0.00325,7.921,4.52075,1.309,46.859
2023-02-04 23:00:00,0.0035,8.48375,4.48725,1.28975,46.0395
2023-02-05 00:00:00,0.0035,9.30275,4.4575,1.23325,44.8385
2023-02-05 01:00:00,0.00325,9.76375,4.393,1.2075,44.14125
2023-02-05 02:00:00,0.0035,9.5875,4.314,1.20725,43.28925
2023-02-05 03:00:00,0.0035,9.14175,4.34125,1.1895,42.119
2023-02-05 04:00:00,0.003,9.24825,4.33225,1.14975,41.31375
2023-02-05 05:00:00,0.0035,9.6885,4.33725,1.13725,41.38075
2023-02-05 06:00:00,0.004,10.294,4.37775,1.13675,42.73525
2023-02-05 07:00:00,0.04875,10.413,4.4565,1.1455,43.39375
2023-02-05 08:00:00,1.5715,11.029,4.53525,1.14325,46.321
2023-02-05 09:00:00,4.892,12.20925,4.5545,1.154,50.8405
2023-02-05 10:00:00,6.94,12.48925,4.5495,1.162,52.22525
2023-02-05 11:00:00,7.512,12.96175,4.5175,1.17775,54.35875
2023-02-05 12:00:00,7.369,13.4855,4.4475,1.18825,55.422
2023-02-05 13:00:00,6.956,13.41025,4.39925,1.17375,54.69175
2023-02-05 14:00:00,5.28125,13.177,4.38975,1.1485,53.06275
2023-02-05 15:00:00,3.208,12.9525,4.42725,1.14025,51.62675
2023-02-05 16:00:00,0.91475,12.48,4.556,1.17625,49.95675
2023-02-05 17:00:00,0.023,13.313,4.71625,1.1355,51.2425
2023-02-05 18:00:00,0.0035,13.52225,4.80875,1.1555,52.1355
2023-02-05 19:00:00,0.00325,13.56125,4.8125,1.2265,52.62225
2023-02-05 20:00:00,0.00275,13.382,4.70225,1.16175,52.51775
2023-02-05 21:00:00,0.0025,12.51425,4.56725,1.13,51.675
2023-02-05 22:00:00,0.003,10.6945,4.48725,1.137,49.75375
2023-02-05 23:00:00,0.003,8.98875,4.4305,1.13275,48.0395
2023-02-06 00:00:00,0.00325,8.086,4.307,1.09525,46.853
2023-02-06 01:00:00,0.0035,6.9125,4.278,1.08975,45.6965
2023-02-06 02:00:00,0.003,6.1325,4.27675,1.0975,45.54775
2023-02-06 03:00:00,0.003,6.04725,4.2715,1.087,46.135
2023-02-06 04:00:00,0.003,5.7135,4.296,1.099,47.5695
2023-02-06 05:00:00,0.00325,5.16825,4.36925,1.2105,50.26725
2023-02-06 06:00:00,0.00325,5.06275,4.55,1.1655,54.00825
2023-02-06 07:00:00,0.03125,4.7315,4.78225,1.34175,56.26875
2023-02-06 08:00:00,1.041,4.69975,4.8515,1.533,57.9855
2023-02-06 09:00:00,3.8435,4.08725,4.82375,1.3025,59.66625
2023-02-06 10:00:00,6.52825,3.37075,4.732,1.37425,61.44375
2023-02-06 11:00:00,8.0995,2.91575,4.6265,1.2365,61.89675
2023-02-06 12:00:00,8.6255,2.79875,4.5255,1.2,62.00175
2023-02-06 13:00:00,8.259,2.9925,4.517,1.2295,61.21325
2023-02-06 14:00:00,6.7525,3.437,4.558,1.22775,60.2915
2023-02-06 15:00:00,4.21925,3.63825,4.607,1.24575,58.28925
2023-02-06 16:00:00,1.3155,3.738,4.74075,1.28775,55.55
2023-02-06 17:00:00,0.045,4.125,4.90125,1.47075,55.70175
2023-02-06 18:00:00,0.00425,4.634,4.9505,1.61325,56.74425
2023-02-06 19:00:00,0.00325,5.01975,4.925,1.527,57.11075
2023-02-06 20:00:00,0.003,5.6485,4.75925,1.33875,56.75375
2023-02-06 21:00:00,0.003,6.35475,4.6075,1.468,56.64225
2023-02-06 22:00:00,0.003,6.69525,4.48925,1.414,55.3895
2023-02-06 23:00:00,0.003,7.4405,4.44075,1.35925,54.34375
2023-02-07 00:00:00,0.003,8.70575,4.39025,1.34675,54.3505
2023-02-07 01:00:00,0.003,9.62475,4.373,1.32275,54.396
2023-02-07 02:00:00,0.003,9.99675,4.364,1.3165,54.559
2023-02-07 03:00:00,0.00325,9.321,4.3705,1.3035,54.12325
2023-02-07 04:00:00,0.00325,8.223,4.3995,1.3695,53.85425
2023-02-07 05:00:00,0.0035,6.987,4.46775,1.50725,54.521
2023-02-07 06:00:00,0.0035,6.62475,4.67475,1.5615,56.9525
2023-02-07 07:00:00,0.055,6.782,4.86125,1.60825,58.3085
2023-02-07 08:00:00,2.53275,6.3175,4.88725,1.59,60.05475
2023-02-07 09:00:00,9.027,5.301,4.826,1.5815,65.34525
2023-02-07 10:00:00,16.23775,4.096,4.72375,1.431,70.96225
2023-02-07 11:00:00,21.35775,3.077,4.54675,1.352,73.978
2023-02-07 12:00:00,24.016,2.79275,4.4975,1.33075,75.07575
2023-02-07 13:00:00,23.44425,2.81825,4.49925,1.3585,73.9335
2023-02-07 14:00:00,19.30925,2.54925,4.4965,1.39275,70.07775
2023-02-07 15:00:00,11.95075,2.365,4.587,1.396,64.185
2023-02-07 16:00:00,3.66475,2.538,4.757,1.51425,58.95325
2023-02-07 17:00:00,0.13225,3.24225,4.90325,1.55325,57.211
2023-02-07 18:00:00,0.0045,4.0615,4.97175,1.54075,58.37825
2023-02-07 19:00:00,0.0035,4.67575,4.958,1.4225,58.34175
2023-02-07 20:00:00,0.003,5.44875,4.84275,1.3355,57.43075
2023-02-07 21:00:00,0.003,6.10725,4.67775,1.39275,56.99375
2023-02-07 22:00:00,0.003,6.31925,4.56175,1.369,56.867
2023-02-07 23:00:00,0.003,6.124,4.51,1.304,54.89775
2023-02-08 00:00:00,0.003,6.1695,4.46525,1.315,53.75225
2023-02-08 01:00:00,0.003,5.873,4.44575,1.5225,53.535
2023-02-08 02:00:00,0.003,5.8005,4.42425,1.34375,53.123
2023-02-08 03:00:00,0.003,5.96575,4.437,1.29775,53.69925
2023-02-08 04:00:00,0.00275,6.548,4.43175,1.36375,54.551
2023-02-08 05:00:00,0.003,7.6735,4.474,1.347,56.411
2023-02-08 06:00:00,0.003,8.867,4.696,1.375,58.8655
2023-02-08 07:00:00,0.0915,9.57875,4.898,1.49975,61.0655
2023-02-08 08:00:00,3.527,9.81025,4.93325,1.4595,64.88675
2023-02-08 09:00:00,11.69975,8.8105,4.82475,1.333,71.31325
2023-02-08 10:00:00,19.75825,7.1265,4.7055,1.30175,75.18075
2023-02-08 11:00:00,24.98025,6.3235,4.62425,1.314,77.314
2023-02-08 12:00:00,26.78275,6.018,4.52325,1.27575,76.78725
2023-02-08 13:00:00,25.445,6.50825,4.4685,1.262,74.83275
2023-02-08 14:00:00,20.634,7.0635,4.478,1.232,71.04925
2023-02-08 15:00:00,12.76525,8.063,4.5765,1.2215,67.06
2023-02-08 16:00:00,4.0885,10.09275,4.80275,1.2805,62.68075
2023-02-08 17:00:00,0.169,14.54425,4.93375,1.26425,64.3305
2023-02-08 18:00:00,0.00425,20.21975,4.93825,1.26025,69.8295
2023-02-08 19:00:00,0.0035,23.12725,4.887,1.255,72.42625
2023-02-08 20:00:00,0.0035,24.004,4.7225,1.21775,72.2735
2023-02-08 21:00:00,0.0035,24.1385,4.5585,1.244,70.54075
2023-02-08 22:00:00,0.00325,22.811,4.48175,1.463,67.788
2023-02-08 23:00:00,0.00325,21.281,4.42425,1.252,65.09725
2023-02-09 00:00:00,0.003,21.8385,4.34525,1.219,63.33525
2023-02-09 01:00:00,0.003,22.06525,4.37725,1.225,63.1035
2023-02-09 02:00:00,0.00325,22.62825,4.38475,1.217,62.6025
2023-02-09 03:00:00,0.00325,21.951,4.33525,1.20625,62.6605
2023-02-09 04:00:00,0.003,22.3775,4.3525,1.2005,64.13675
2023-02-09 05:00:00,0.00325,22.56625,4.407,1.199,65.98875
2023-02-09 06:00:00,0.00325,22.925,4.634,1.20875,68.8035
2023-02-09 07:00:00,0.10325,22.653,4.82875,1.239,70.0905
2023-02-09 08:00:00,3.62375,21.56925,4.838,1.2295,72.196
2023-02-09 09:00:00,11.6495,18.51275,4.7075,1.2125,75.81525
2023-02-09 10:00:00,19.14425,16.17975,4.63425,1.225,78.311
2023-02-09 11:00:00,23.654,13.78025,4.602,1.23525,78.8955
2023-02-09 12:00:00,24.833,12.797,4.5405,1.256,78.052
2023-02-09 13:00:00,22.72225,12.254,4.52275,1.26275,76.048
2023-02-09 14:00:00,17.56975,11.681,4.57375,1.255,72.5575
2023-02-09 15:00:00,10.354,12.52275,4.70275,1.24225,70.03425
2023-02-09 16:00:00,3.2085,13.93225,4.89275,1.397,65.78675
2023-02-09 17:00:00,0.14175,16.3605,4.98375,1.4,65.12925
2023-02-09 18:00:00,0.005,19.0925,4.967,1.52,67.7825
2023-02-09 19:00:00,0.00325,20.414,4.9105,1.37625,69.11225
2023-02-09 20:00:00,0.003,20.98775,4.768,1.24275,68.6815
2023-02-09 21:00:00,0.003,21.3665,4.605,1.1715,67.62225
2023-02-09 22:00:00,0.003,20.45075,4.50675,1.24425,65.13275
2023-02-09 23:00:00,0.00325,19.626,4.435,1.1445,63.69275
2023-02-10 00:00:00,0.00325,19.70975,4.38425,1.13725,61.72875
2023-02-10 01:00:00,0.00325,19.31575,4.383,1.1485,60.80625
2023-02-10 02:00:00,0.003,18.49725,4.3915,1.13,59.7235
2023-02-10 03:00:00,0.003,18.28575,4.38675,1.1205,59.42225
2023-02-10 04:00:00,0.003,18.095,4.412,1.159,60.08275
2023-02-10 05:00:00,0.00325,17.99,4.50775,1.27425,63.51825
2023-02-10 06:00:00,0.00325,17.55375,4.77325,1.2895,66.337
2023-02-10 07:00:00,0.09375,17.24175,4.92675,1.38175,67.13025
2023-02-10 08:00:00,2.478,17.12925,4.96375,1.28325,68.87625
2023-02-10 09:00:00,7.73775,16.3535,4.891,1.22775,72.47775
2023-02-10 10:00:00,12.94225,15.44975,4.7965,1.25575,73.8575
2023-02-10 11:00:00,16.9785,15.8565,4.69125,1.26475,75.3585
2023-02-10 12:00:00,18.8545,16.6805,4.60825,1.24825,76.1615
2023-02-10 13:00:00,18.204,17.80675,4.57025,1.27675,76.14825
2023-02-10 14:00:00,14.6445,18.93875,4.563,1.292,74.41125
2023-02-10 15:00:00,9.00775,19.84575,4.628,1.24225,71.54375
2023-02-10 16:00:00,2.98625,20.87175,4.82,1.18175,68.4895
2023-02-10 17:00:00,0.1525,23.415,4.93075,1.18525,69.532
2023-02-10 18:00:00,0.0045,27.1735,4.90925,1.172,71.85325
2023-02-10 19:00:00,0.00375,30.05375,4.73825,1.15175,71.9175
2023-02-10 20:00:00,0.00325,31.331,4.567,1.13475,69.8695
2023-02-10 21:00:00,0.00325,32.064,4.47925,1.14175,66.77475
2023-02-10 22:00:00,0.003,32.37575,4.40475,1.14975,65.51675
2023-02-10 23:00:00,0.0035,32.022,4.37425,1.15225,64.50225
2023-02-11 00:00:00,0.003,32.67575,4.31775,1.17525,64.25875
2023-02-11 01:00:00,0.00325,32.636,4.28725,1.14825,63.38575
2023-02-11 02:00:00,0.0035,31.916,4.2735,1.16725,62.66725
2023-02-11 03:00:00,0.00375,30.88025,4.28475,1.1415,61.60675
2023-02-11 04:00:00,0.0035,30.297,4.29575,1.135,61.1145
2023-02-11 05:00:00,0.003,29.953,4.32375,1.137,61.008
2023-02-11 06:00:00,0.00325,30.344,4.39675,1.14175,61.27075
2023-02-11 07:00:00,0.03075,30.84325,4.50175,1.11875,62.722
2023-02-11 08:00:00,1.027,30.60975,4.579,1.13225,65.15425
2023-02-11 09:00:00,3.751,29.563,4.58675,1.1385,67.39625
2023-02-11 10:00:00,6.8605,28.7575,4.552,1.13475,69.82525
2023-02-11 11:00:00,9.1555,28.80875,4.50325,1.1655,70.849
2023-02-11 12:00:00,9.4195,28.4195,4.4545,1.171,70.5345
2023-02-11 13:00:00,8.54475,27.9835,4.5005,1.1755,70.1615
2023-02-11 14:00:00,6.55625,26.62325,4.447,1.19925,68.092
2023-02-11 15:00:00,3.67525,24.7005,4.472,1.145,65.116
2023-02-11 16:00:00,1.34275,22.9235,4.6055,1.18175,63.53575
2023-02-11 17:00:00,0.09375,21.311,4.77925,1.1505,62.596
2023-02-11 18:00:00,0.0035,20.01875,4.89425,1.116,62.07375
2023-02-11 19:00:00,0.003,18.11675,4.8785,1.12825,60.35575
2023-02-11 20:00:00,0.00275,15.8005,4.76575,1.1175,58.83825
2023-02-11 21:00:00,0.00275,13.96175,4.68375,1.149,56.82575
2023-02-11 22:00:00,0.0025,12.57725,4.5705,1.124,54.46775
2023-02-11 23:00:00,0.00275,11.03925,4.49775,1.12525,52.05125
2023-02-12 00:00:00,0.003,9.42375,4.446,1.0765,49.99025
2023-02-12 01:00:00,0.0025,8.09875,4.41325,1.07675,48.28425
2023-02-12 02:00:00,0.003,7.1785,4.40975,1.06825,47.42325
2023-02-12 03:00:00,0.003,6.26125,4.38525,1.067,47.0565
2023-02-12 04:00:00,0.003,5.38875,4.3855,1.0665,46.483
2023-02-12 05:00:00,0.003,4.479,4.39325,1.068,45.635
2023-02-12 06:00:00,0.003,3.91625,4.44925,1.0545,45.15975
2023-02-12 07:00:00,0.03225,3.59425,4.63075,1.06475,46.18325
2023-02-12 08:00:00,0.98475,3.451,4.751,1.056,47.65525
2023-02-12 09:00:00,3.434,3.21825,4.7625,1.06125,49.92875
2023-02-12 10:00:00,6.11675,3.18,4.7215,1.08325,51.998
2023-02-12 11:00:00,8.36875,3.402,4.61775,1.092,54.30375
2023-02-12 12:00:00,9.5695,3.82725,4.4665,1.0825,55.5265
2023-02-12 13:00:00,9.711,4.46125,4.44375,1.09175,55.838
2023-02-12 14:00:00,8.5105,4.6455,4.43675,1.0955,55.0425
2023-02-12 15:00:00,5.87375,4.6755,4.47425,1.091,53.571
2023-02-12 16:00:00,2.25525,4.6075,4.609,1.1275,51.45275
2023-02-12 17:00:00,0.15225,4.8145,4.81125,1.2175,51.65925
2023-02-12 18:00:00,0.0045,5.3925,4.89775,1.121,53.08025
2023-02-12 19:00:00,0.0035,6.1095,4.88375,1.17775,54.22425
2023-02-12 20:00:00,0.00325,6.4615,4.77875,1.12075,54.4
2023-02-12 21:00:00,0.003,6.471,4.65325,1.30075,54.2325
2023-02-12 22:00:00,0.003,6.42775,4.5455,1.18125,53.05
2023-02-12 23:00:00,0.003,6.656,4.42375,1.10925,52.32
2023-02-13 00:00:00,0.00325,6.75825,4.30025,1.07125,51.08925
2023-02-13 01:00:00,0.003,6.7245,4.28675,1.0765,50.43575
2023-02-13 02:00:00,0.003,6.59125,4.275,1.0425,50.31575
2023-02-13 03:00:00,0.003,6.4615,4.27525,1.0275,50.16175
2023-02-13 04:00:00,0.00325,6.3185,4.30625,1.02075,51.45525
2023-02-13 05:00:00,0.0035,6.108,4.40225,1.03175,54.03875
2023-02-13 06:00:00,0.0035,5.799,4.6025,1.12025,57.70175
2023-02-13 07:00:00,0.0495,5.463,4.83825,1.284,59.17075
2023-02-13 08:00:00,1.37025,4.97525,4.9045,1.45,60.2485
2023-02-13 09:00:00,4.70375,4.1135,4.86075,1.28875,62.513
2023-02-13 10:00:00,8.50175,3.113,4.746,1.38,64.79225
2023-02-13 11:00:00,11.70325,2.66375,4.62825,1.40125,67.348
2023-02-13 12:00:00,13.6225,2.72325,4.48975,1.1375,68.466
2023-02-13 13:00:00,14.06625,2.8345,4.45975,1.11,67.923
2023-02-13 14:00:00,12.504,2.856,4.4675,1.1415,66.3005
2023-02-13 15:00:00,8.46725,2.86225,4.53475,1.14575,62.65
2023-02-13 16:00:00,3.20475,2.768,4.697,1.26225,58.3585
2023-02-13 17:00:00,0.2315,2.85175,4.87525,1.28675,56.70725
2023-02-13 18:00:00,0.00425,3.3255,4.925,1.3625,57.6335
2023-02-13 19:00:00,0.00325,3.7685,4.91675,1.30825,57.98025
2023-02-13 20:00:00,0.00325,3.9465,4.7995,1.23475,57.33675
2023-02-13 21:00:00,0.003,3.77225,4.644,1.303,56.64325
2023-02-13 22:00:00,0.00275,3.38275,4.53575,1.2735,55.314
2023-02-13 23:00:00,0.00275,2.896,4.4445,1.2805,53.2525
2023-02-14 00:00:00,0.003,2.638,4.37275,1.21325,51.285
2023-02-14 01:00:00,0.003,2.7535,4.355,1.20875,50.62
2023-02-14 02:00:00,0.003,3.23025,4.337,1.18925,50.448
2023-02-14 03:00:00,0.003,3.87775,4.32625,1.1785,50.70075
2023-02-14 04:00:00,0.003,4.20475,4.35525,1.15725,51.24825
2023-02-14 05:00:00,0.00325,4.50725,4.43475,1.164,53.7735
2023-02-14 06:00:00,0.0035,4.59775,4.66675,1.2,57.078
2023-02-14 07:00:00,0.06475,4.60675,4.879,1.32725,59.0275
2023-02-14 08:00:00,1.717,4.35975,4.89625,1.34925,60.77875
2023-02-14 09:00:00,5.81625,3.6115,4.81875,1.17825,63.86425
2023-02-14 10:00:00,10.25175,2.414,4.683,1.18175,66.1965
2023-02-14 11:00:00,13.69125,1.45925,4.59225,1.2435,67.82875
2023-02-14 12:00:00,15.6565,1.0845,4.487,1.182,67.952
2023-02-14 13:00:00,15.789,1.02075,4.483,1.20875,67.471
2023-02-14 14:00:00,13.88225,1.03425,4.4895,1.20975,65.664
2023-02-14 15:00:00,9.4625,1.195,4.56725,1.191,63.1675
2023-02-14 16:00:00,3.658,1.6,4.73775,1.2625,59.1825
2023-02-14 17:00:00,0.25575,2.516,4.905,1.43075,58.12875
2023-02-14 18:00:00,0.00375,3.864,4.974,1.39525,59.932
2023-02-14 19:00:00,0.00325,4.80125,4.9455,1.299,60.76925
2023-02-14 20:00:00,0.0035,5.15625,4.81125,1.19475,60.34925
2023-02-14 21:00:00,0.003,4.94775,4.6395,1.1155,58.906
2023-02-14 22:00:00,0.00325,4.642,4.54725,1.127,56.6785
2023-02-14 23:00:00,0.00325,4.197,4.49575,1.127,54.6775
2023-02-15 00:00:00,0.004,3.7965,4.4405,1.13775,51.092
2023-02-15 01:00:00,0.004,3.3025,4.42275,1.13075,49.777
2023-02-15 02:00:00,0.004,3.05525,4.41625,1.12675,49.21
2023-02-15 03:00:00,0.004,2.889,4.41475,1.13225,48.8945
2023-02-15 04:00:00,0.004,2.7465,4.41875,1.14625,49.032
2023-02-15 05:00:00,0.004,2.86175,4.481,1.20575,51.6125
2023-02-15 06:00:00,0.00375,3.12525,4.7205,1.56,55.50025
2023-02-15 07:00:00,0.148,3.65475,4.8965,1.5715,56.8815
2023-02-15 08:00:00,2.67125,4.17525,4.938,1.50725,60.13025
2023-02-15 09:00:00,7.6555,4.072,4.8635,1.18425,64.5375
2023-02-15 10:00:00,12.7185,3.43175,4.7515,1.46925,68.3685
2023-02-15 11:00:00,16.5525,2.86675,4.64675,1.43025,70.43625
2023-02-15 12:00:00,18.77025,2.45875,4.52575,1.25475,69.614
2023-02-15 13:00:00,18.6565,2.5355,4.4865,1.356,69.66675
2023-02-15 14:00:00,15.865,2.83275,4.47925,1.3565,67.59375
2023-02-15 15:00:00,10.35625,3.286,4.5205,1.496,63.60825
2023-02-15 16:00:00,3.8195,4.52275,4.7255,1.506,59.60225
2023-02-15 17:00:00,0.242,6.47425,4.874,1.72525,58.45875
2023-02-15 18:00:00,0.00575,9.3195,4.92575,1.67025,61.549
2023-02-15 19:00:00,0.0035,12.0935,4.8925,1.64225,64.65825
2023-02-15 20:00:00,0.00325,14.00675,4.7315,1.32325,65.227
2023-02-15 21:00:00,0.0035,15.88175,4.5985,1.54025,63.97075
2023-02-15 22:00:00,0.00325,17.26825,4.4825,1.31925,62.294
2023-02-15 23:00:00,0.0035,18.68625,4.421,1.2365,61.3235
2023-02-16 00:00:00,0.0035,19.804,4.34975,1.29225,62.5165
2023-02-16 01:00:00,0.00325,20.34575,4.34225,1.269,62.48325
2023-02-16 02:00:00,0.0035,19.48625,4.31225,1.28325,61.27575
2023-02-16 03:00:00,0.004,18.7485,4.3135,1.24625,60.9485
2023-02-16 04:00:00,0.00375,17.7865,4.34625,1.257,60.288
2023-02-16 05:00:00,0.004,17.7065,4.44025,1.233,62.08975
2023-02-16 06:00:00,0.0045,17.571,4.68475,1.524,65.30875
2023-02-16 07:00:00,0.19925,17.73225,4.88525,1.751,67.13925
2023-02-16 08:00:00,3.187,17.56275,4.90775,1.51825,69.456
2023-02-16 09:00:00,8.97125,16.741,4.8185,1.4395,73.968
2023-02-16 10:00:00,14.69125,14.07875,4.68975,1.2205,75.32775
2023-02-16 11:00:00,18.22975,12.5355,4.57725,1.2365,76.64725
2023-02-16 12:00:00,19.15725,11.85275,4.488,1.2795,75.1925
2023-02-16 13:00:00,17.1725,12.01925,4.484,1.30525,73.35875
2023-02-16 14:00:00,13.0275,11.89975,4.53975,1.36725,69.565
2023-02-16 15:00:00,7.4245,12.32775,4.61975,1.3475,65.583
2023-02-16 16:00:00,2.45375,13.26775,4.79225,1.354,62.30875
2023-02-16 17:00:00,0.179,16.38,4.9275,1.3385,63.92625
2023-02-16 18:00:00,0.00425,19.7925,4.941,1.26425,66.7995
2023-02-16 19:00:00,0.004,22.81975,4.87825,1.28625,68.04625
